Sr. No.,Jun DUNs,May DUNs,legal_nm,dba_nm,alt_bus_nm,bus1_address1,bus1_address2,bus1_city,bus1_state_cd,Action Code,Action Code Details,Final DUNS,Comments,Weblinks,June/May,Location,Company Name on D&B,Address on D&B,Contact Number,DUNS As Per CP,Headquarter DUNS
,945673890,43469930,NR PENNSYLVANIA ASSC,NR PENNSYLVANIA ASSC,,1170 S STATE ST,,EPHRATA,PA,A,Accepted original DUNS based on input data given,945673890,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where partially/complete address matches.,,June,Single Location,Nr Pennsylvania Associates LLC,"1170 S State St
Ephrata, PA",305-542-0687,,
,72120215,175287036,ENERCON SERVICES,ENERCON SERVICE,,500 TOWNPARK LN NW,,KENNESAW,GA,D,After research on the web found possible DUNS,072120215 / 175287036,"On hoovers for JUNE DUNS we found company name "" ENERCON SERVICES, INC.  "" and address matches partially/completely and for MAY DUNS we found company name ""Enercon Services, Inc. "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Branch,"ENERCON SERVICES, INC.","500 Townpark Ln Nw #275
Kennesaw, GA",770-919-1930 ,072120215 / 175287036,72120215
,76442763,830346131,AORN INC.,AORN INC,,2170 S PARKER RD,,DENVER,CO,D,After research on the web found possible DUNS,76442763/830346131/832507573/829306773,"On hoovers for JUNE DUNS we found company name "" ASSOCIATION OF OPERATING ROOM NURSES INC.  "" and address matches partially/completely and for MAY DUNS we found company name ""ASSOCIATION OF OPERATING ROOM NURSES, INC. "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Single Location / Single Location / Single Location,ASSOCIATION OF OPERATING ROOM NURSES INC.,"2170 S Parker Rd Ste 300
Denver, CO",303-755-6304,76442763/830346131/832507573/829306773,76442763
,63534678,56046865,DELTA DENTAL OF CA,DELTA DENTAL OF CA,,100 1ST ST,,SAN FRANCISCO,CA,C,After research on the web found better DUNS,78760071,"On hoovers for JUNE DUNS we found company name ""Celebration Dental Services L.C. "" and address matches partially and for MAY DUNS we found company name ""DELTA DENTAL INSURANCE COMPANY "" and address matches partially. After research on web found better dUNS with company name ""DELTA DENTAL INSURANCE COMPANY "" and address matches completely.",,-,Headquarters,DELTA DENTAL INSURANCE COMPANY,"100 1st St
San Francisco, CA",415-972-8400,78760071,78760071
,39820730,21363910,QRXMEDICALMANAGEMENT,QRXMEDICALMANAGEMENT,,12221 MERIT DR STE 150,,DALLAS,TX,A,Accepted original DUNS based on input data given,39820730,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where partially/complete address matches.,,June,Single Location,"Qrx Medical Management, LLC","12221 Merit Dr Ste 1500
Dallas, TX",214-217-1911,,
,148978815,832491356,GOODING & COMPANY,GOODING CO,,1517 20TH ST,,SANTA MONICA,CA,D,After research on the web found possible DUNS,148978815/ 832491356,"On hoovers for JUNE DUNS we found company name "" Gooding & Company, Inc.  "" and address matches partially/completely and for MAY DUNS we found company name ""Gooding Investments, LLC "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Single Location,"Gooding & Company, Inc.","1517 20th St
Santa Monica, CA ",310-899-1960,148978815 /  832491356,148978815
,41418799,95724865,WAKE FOREST UNIVERSITY,WAKE FOREST UNIVERSITY,,POB7403 REYNOLDA STA,,WINSTON SALEM,,B,After research on the web accept original DUNS,95724865,We could find different company name with JUNE DUNS where address matches partially. For MAY DUNS we could find input company name and address matches.,,May,Branch,WAKE FOREST UNIVERSITY,"2240 Reynolda Rd
Winston Salem, NC",336-758-5210,,41418799
,618222439,965187958,INVICTA WATCH,INVICTA WATCH CO,,3069 TAFT ST,,HOLLYWOOD,FL,D,After research on the web found possible DUNS,618222439 / 965187958,"On hoovers for JUNE DUNS we found company name "" INVICTA WATCH COMPANY OF AMERICA, INC.  "" and address matches partially/completely and for MAY DUNS we found company name ""INVICTA WATCH COMPANY OF AMERICA, INC. "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Headquarters,"INVICTA WATCH COMPANY OF AMERICA, INC.","3069 Taft St
Hollywood, FL",954-921-2444,618222439 / 965187958,965187958
,944183073,784121832,JIMMY EVANS CO,JIMMY EVANS CO,,2222 W NORTH LOOP BLVD,,AUSTIN,TX,D,After research on the web found possible DUNS,944183073 / 784121832,"On hoovers for JUNE DUNS we found company name "" Jimmy Evans Company, Ltd.  "" and address matches partially/completely and for MAY DUNS we found company name ""J.D. Evans of Austin, Inc. "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,"Jimmy Evans Company, Ltd.","2222 W North Loop Blvd
Austin, TX",512-288-7300,944183073 / 784121832,
,4318853,126104343,CONCAST METAL PROD,CONCAST METAL PROD,,131 MYOMA RD,,MARS,PA,D,After research on the web found possible DUNS,004318853 / 126104343,"On hoovers for JUNE DUNS we found company name "" Concast Metal Products Company / A CUBED CORPORATION  "" and address matches partially/completely and for MAY DUNS we found company name ""A CUBED CORPORATION "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Headquarters,Concast Metal Products Company / A CUBED CORPORATION,"131 Myoma Rd
Mars, PA",724-538-4000,004318853 / 126104343,126104343
,10369086,60029978,OLD VIRGINIA MORTAGE,OVM FINANCIAL INC,,816 GREENBRIER CIR STE 100,STE 100,CHESAPEAKE,VA,C,After research on the web found better DUNS,64967500,"On hoovers for JUNE DUNS we found company name ""Jlinngraphics "" and address matches partially and for MAY DUNS we found company name ""No Company name found "" and address matches partially. After research on web found better dUNS with company name "" Ovm Financial Inc"" and address matches completely.",,-,Single Location,Ovm Financial Inc,"816 Greenbrier Cir #100
Chesapeake, VA",757-605-0500,64967500,
,933595886,107189925,DIGITAL INSIGHT CORP,DIGITAL INSIGHT CORP,,1300SEAPORT BLVD 300,,REDWOOD CITY,,A,Accepted original DUNS based on input data given,933595886,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where partially/complete address matches.,,June,Headquarters,DIGITAL INSIGHT CORPORATION,"1300 Seaport Blvd Ste 300
Redwood City, CA",,,933595886
,27065466,177227642,GENERAL MARITIME,GENERAL MARITIME,,101 HARBOR RD,,SOUTHPORT,CT,D,After research on the web found possible DUNS,27065466 / 177227642,"On hoovers for JUNE DUNS we found company name "" General Maritime Corporat  "" and address matches partially/completely and for MAY DUNS we found company name ""General Maritime Corporation "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",http://www.yellowpages.com/southport-ct/mip/general-maritime-corp-515440469,June/May,Single Location / Headquarters,General Maritime Corporat,"101 Harbor Rd #101, Southport, CT",-,27065466 / 177227642,177227642
,140392361,47579214,NATIONAL ASSOC REAL EST,NATIONAL ASSOC REAL EST,,430 N MICHIGAN AVE,,CHICAGO,IL,D,After research on the web found possible DUNS,140392361 / 047579214,"On hoovers for JUNE DUNS we found company name "" NATIONAL ASSOCIATION OF REALTORS  "" and address matches partially/completely and for MAY DUNS we found company name ""NATIONAL ASSOCIATION OF REALTORS "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Headquarters,NATIONAL ASSOCIATION OF REALTORS,"430 N Michigan Ave Fl 9
Chicago, IL",312-329-5978,140392361 / 047579214,47579214
,802641493,111103263,JONES WALKER,JONES WALKER,,8555 UNITED PLAZA BLVD STE 500,,BATON ROUGE,LA,D,After research on the web found possible DUNS,802641493 / 111103263,"On hoovers for JUNE DUNS we found company name "" Jones Walker L.L.P.  "" and address matches partially/completely and for MAY DUNS we found company name "" Jones, Walker, Waechter, Poitevent, Carrere & Denegre, L.L.P."" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,Branch / Branch,Jones Walker L.L.P.,"8555 United Plaza Blvd #500
Baton Rouge, LA",225-248-2000,802641493 / 111103263,
,74969294,623339322,THEODORA ORINGHER,THEODORA ORINGHER,,1840 CENTURY PARK E,,LOS ANGELES,CA,C,After research on the web found better DUNS,15919608,"On hoovers for JUNE DUNS we found company name ""No Company name found "" and address matches partially and for MAY DUNS we found company name ""Theodora & Miller, A P Corporation "" and address matches partially. After research on web found better dUNS with company name "" Theodora Oringher PC"" and address matches completely.",,-,Headquarters,Theodora Oringher PC,"1840 Century Park E #500
Los Angeles, CA",310-557-2009,15919608,15919608
,102457967,7699754,KEAN MILLER,KEAN MILLER,,PO BOX 3513,,BATON ROUGE,LA,A,Accepted original DUNS based on input data given,102457967,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where partially/complete address matches.,,June,Headquarters,Kean Miller LLP,"400 Convention St Ste 700
Baton Rouge, LA",225-387-0999,,102457967
,829557672,961301012,CARECLOUD CORP,CARECLOUD CORP,,5200 BLUE LAGOON DR,,MIAMI,FL,A,Accepted original DUNS based on input data given,829557672,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where partially/complete address matches.,,June,Headquarters,Carecloud Corporation,"5200 Blue Lagoon Dr #900
Miami, FL ",305-265-4200,,829557672
,19480072,861499432,GLOBAL FABRICATION,GLOBAL FABRICATION,,19221 I45 SOUTH #180,,SHENANDOAH,,A,Accepted original DUNS based on input data given,19480072,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where partially/complete address matches.,,June,Single Location,In Global Fabrication Services,"19221 I-45 S Ste 180
Shenandoah, TX",-,,
,9667932,36105204,SSMB PACIFIC HLDNG,SSMB PACIFIC HLDNG,,1755 ADAMS AVE,,SAN LEANDRO,CA,D,After research on the web found possible DUNS,9667932/36105204,"On hoovers for JUNE DUNS we found company name "" SSMB PACIFIC HOLDING COMPANY, INC.  "" and address matches partially/completely and for MAY DUNS we found company name "" Pacific Holding Co Inc "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Single Location,"SSMB PACIFIC HOLDING COMPANY, INC.","1755 Adams Ave
San Leandro, CA",510-836-6100 ,9667932/36105204,9667932
,620150508,64946296,FRED ALGER & COMPANY,FRED ALGER CO,,600 PLAZA ONE,,JERSEY CITY,NJ,D,After research on the web found possible DUNS,620150508 / 064946296,"On hoovers for JUNE DUNS we found company name "" Fred Alger & Company, Incorporated  "" and address matches partially/completely and for MAY DUNS we found company name ""Fred Alger & Company, Incorporated "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,Branch / Headquarters,"Fred Alger & Company, Incorporated","600 Plaza One
Jersey City, NJ ",201-547-3600 ,620150508 / 064946296,64946296
,831969089,53329126,BOSCOVS INC.,BOSCOVS INC,,4500 PERKIOMEN AVE,,READING,PA,D,After research on the web found possible DUNS,831969089 / 053329126,"On hoovers for JUNE DUNS we found company name "" Boscov's Department Store, Llc.  "" and address matches partially/completely and for MAY DUNS we found company name "" Boscovs"" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Single Location,"Boscov's Department Store, Llc.","4500 Perkiomen Ave
Reading, PA ",610-779-2000,831969089 / 053329126,831969089
,78528310,133502641,MACHOL & JOHANNES,MACHOL JOHANNES,,700 17TH ST # 200,,DENVER,CO,D,After research on the web found possible DUNS,78528310/133502641,"On hoovers for JUNE DUNS we found company name "" Machol & Johannes, LLC  "" and address matches partially/completely and for MAY DUNS we found company name ""Active Collection Agency Inc "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Single Location,"Machol & Johannes, LLC","700 17th St Ste 200
Denver, CO",303-830-0075,78528310/133502641,78528310
,29431408,19963232,POTTER HANDY APC,POTTER HANDY APC,,9845 ERMA RD STE 300,,SAN DIEGO,CA,A,Accepted original DUNS based on input data given,29431408,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where partially/complete address matches.,,June,Single Location,Potter Handy LLP,"9845 Erma Rd Ste 300
San Diego, CA",858-375-7385,,
,842661931,177176351,CENTRAL STATES INC,CENTRAL STATES ORTHO,,"6585S.YALE,STE200",,TULSA,,D,After research on the web found possible DUNS,842661931/177176351,"On hoovers for JUNE DUNS we found company name "" DAVID R HICKS  "" and address matches partially/completely and for MAY DUNS we found company name ""Central States Orthopedic Specialists, Inc "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Headquarters,DAVID R HICKS,"6585 S Yale Ave Ste 200
Tulsa, OK",918-481-2767,842661931/177176351,177176351
,78569452,24095663,AKA ADVERTISING INC,MMGY GLOBAL LLC,,4601 MADISON AVE,,KANSAS CITY,MO,D,After research on the web found possible DUNS,78569452 / 024095663,"On hoovers for JUNE DUNS we found company name "" Mmgy Global, LLC  "" and address matches partially/completely and for MAY DUNS we found company name ""A.K.A. Advertising, Inc. "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Single Location,"Mmgy Global, LLC","4601 Madison Ave
Kansas City, MO",816-472-5988,78569452 / 024095663,78569452
,807090670,804964067,PINNACLE HOUSING,PINNACLE HOUSING,,9400S DADELND BLV100,,MIAMI,,D,After research on the web found possible DUNS,807090670 / 804964067,"On hoovers for JUNE DUNS we found company name "" PINNACLE HOUSING GROUP, LLC  "" and address matches partially/completely and for MAY DUNS we found company name "" Pinnacle Housing Group, Llc."" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Single Location,"PINNACLE HOUSING GROUP, LLC","9400 S Dadeland Blvd #100
Miami, FL",305-854-7100 ,807090670 / 804964067,807090670
,42960550,6632975,RELLI TECHNOLOGY INC,RELLI TECHNOLOGY INC,,500 SW 12TH AVE,,DEERFIELD BEACH,FL,A,Accepted original DUNS based on input data given,42960550,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where partially/complete address matches.,,June,Single Location,Relli Technology Inc,"500 Sw 12th Ave
Deerfield Beach, FL",954-426-9577,,
